Type,FSWP-50
Version,3.02SP1
Date,03.Jul 2026
VSupply,ON
Mode,Voltage
Voltage Set,0.6000000000,V
Voltage Min,0.0000000000,V
Voltage Max,0.6500000000,V
Voltage Meas,0.5999090733,V
Current Max,20.0000000000,mA
Current Meas,17.2941176471,mA
VTune,OFF
Voltage Set,0.0000000000,V
Voltage Min,0.0000000000,V
Voltage Max,0.0100000000,V
Voltage Meas,-0.0237200389,V
Current Max,20.0000000000,mA
Current Meas,0.1517159693,mA
VAux,OFF
Voltage Set,0.0000000000,V
Voltage Min,-10.0000000000,V
Voltage Max,10.0000000000,V
Voltage Meas,-0.0085121368,V
Current Max,100.0000000000,mA
Current Meas,-0.0727819923,mA
Mode,Phase Noise
Measurement,Phase Noise
Input,RF
RF Att,0.0000000000,dB
Coupling,AC
RBW,2.0000000000,%
XCORR Factor,1000
XCORR Optimize,ON
Estimated Meas Time,3.7457527981,s
Sweep Count,5
Signal Frequency,24528741454.4099922180,Hz
Signal Level,-17.0434000000,dBm
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
SubSweep,1
Start,10000.0000000000,Hz
Stop,30000.0000000000,Hz
RBW,600.0000000000,Hz
XCORR Count,1000
SubSweep,2
Start,30000.0000000000,Hz
Stop,100000.0000000000,Hz
RBW,600.0000000000,Hz
XCORR Count,1000
SubSweep,3
Start,100000.0000000000,Hz
Stop,300000.0000000000,Hz
RBW,2000.0000000000,Hz
XCORR Count,3300
SubSweep,4
Start,300000.0000000000,Hz
Stop,1000000.0000000000,Hz
RBW,6000.0000000000,Hz
XCORR Count,10000
SubSweep,5
Start,1000000.0000000000,Hz
Stop,3000000.0000000000,Hz
RBW,20000.0000000000,Hz
XCORR Count,10000
SubSweep,6
Start,3000000.0000000000,Hz
Stop,10000000.0000000000,Hz
RBW,60000.0000000000,Hz
XCORR Count,10000
SubSweep,7
Start,10000000.0000000000,Hz
Stop,30000000.0000000000,Hz
RBW,200000.0000000000,Hz
XCORR Count,10000
SubSweep,8
Start,30000000.0000000000,Hz
Stop,100000000.0000000000,Hz
RBW,600000.0000000000,Hz
XCORR Count,10000
Integrated Measurements Range,1
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,2
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,3
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,4
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,5
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,6
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,7
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,8
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,9
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Integrated Measurements Range,10
Start,10000.0000000000,Hz
Stop,100000000.0000000000,Hz
Weighting,OFF
Spot Noise Decade Edges,OFF
Spot Noise User Defined,ON
Spot Noise User Defined Offset,1
State,OFF
Offset,1000.0000000000,Hz
Spot Noise User Defined Offset,2
State,OFF
Offset,10000.0000000000,Hz
Spot Noise User Defined Offset,3
State,ON
Offset,100000.0000000000,Hz
Spot Noise User Defined Offset,4
State,ON
Offset,1000000.0000000000,Hz
Spot Noise User Defined Offset,5
State,ON
Offset,10000000.0000000000,Hz
Spot Noise User Defined Offset,6
State,OFF
Offset,100000000.0000000000,Hz
Window,1,Noise Spectrum
Trace,1
Trace Mode,CLR/WRITE
Trace Result,PN
Smoothing,ON
Smoothing Value,1.0000000000,%
Spurious Removal,ON
Spurious Removal Threshold,6.0000000000,dB
Trace Offset,OFF
Trace Offset,0.0000000000,dB
Trace Label,OFF
Trace Label,Trace 1
x-Unit,Hz
y-Unit,dBc/Hz
Values,4001
10000.0000000000,-53.0341072083
10023.0507812500,-53.0692481995
10046.1542968750,-53.1043930054
10069.3115234375,-53.1395378113
10092.5332031250,-53.1807403564
10115.7968750000,-53.2223396301
10139.1152343750,-53.2639350891
10162.4863281250,-53.3055343628
10185.9111328125,-53.3494873047
10209.3906250000,-53.3952102661
10232.9355468750,-53.4409561157
10256.5234375000,-53.4866790771
10280.1650390625,-53.5326042175
10303.8613281250,-53.5791473389
10327.6123046875,-53.6256866455
10351.4189453125,-53.6722297668
10375.2792968750,-53.7187690735
10399.2060546875,-53.7624549866
10423.1777343750,-53.8060340881
10447.2031250000,-53.8496131897
10471.2851562500,-53.8931922913
10495.4218750000,-53.9320755005
10519.6152343750,-53.9692611694
10543.8632812500,-54.0064468384
10568.1787109375,-54.0436439514
10592.5400390625,-54.0761718750
10616.9560546875,-54.1046905518
10641.4287109375,-54.1332130432
10665.9580078125,-54.1617355347
10690.5439453125,-54.1866912842
10715.1982421875,-54.2058792114
10739.8974609375,-54.2250595093
10764.6533203125,-54.2442398071
10789.4667968750,-54.2612419128
10814.3378906250,-54.2722091675
10839.2656250000,-54.2831764221
10864.2509765625,-54.2941436768
10889.3056640625,-54.3041648865
10914.4062500000,-54.3100738525
10939.5644531250,-54.3159866333
10964.7812500000,-54.3218955994
10990.0556640625,-54.3277626038
11015.3886718750,-54.3333740234
11040.7919921875,-54.3389892578
11066.2412109375,-54.3446044922
11091.7500000000,-54.3508567810
11117.3173828125,-54.3608894348
11142.9433593750,-54.3709182739
11168.6289062500,-54.3809509277
11194.3730468750,-54.3922462463
11220.1894531250,-54.4093856812
11246.0527343750,-54.4265174866
11271.9755859375,-54.4436492920
11297.9580078125,-54.4625358582
11324.0009765625,-54.4867286682
11350.1035156250,-54.5109252930
11376.2792968750,-54.5351333618
11402.5019531250,-54.5612487793
11428.7861328125,-54.5908775330
11455.1298828125,-54.6205062866
11481.5351562500,-54.6501388550
11508.0000000000,-54.6818161011
11534.5273437500,-54.7156028748
11561.1279296875,-54.7494087219
11587.7773437500,-54.7831954956
11614.4873046875,-54.8200798035
11641.2597656250,-54.8585128784
11668.0937500000,-54.8969497681
11694.9892578125,-54.9353828430
11721.9472656250,-54.9799652100
11748.9804687500,-55.0254631042
11776.0625000000,-55.0709381104
11803.2070312500,-55.1175308228
11830.4140625000,-55.1728973389
11857.6845703125,-55.2282638550
11885.0166015625,-55.2836265564
11912.4257812500,-55.3429756165
11939.8847656250,-55.4085998535
11967.4072265625,-55.4742279053
11994.9931640625,-55.5398521423
12022.6425781250,-55.6090660095
12050.3554687500,-55.6798973083
12078.1318359375,-55.7507247925
12105.9863281250,-55.8214607239
12133.8916015625,-55.8870773315
12161.8613281250,-55.9526977539
12189.8955078125,-56.0183143616
12217.9931640625,-56.0777511597
12246.1572265625,-56.1275177002
12274.3984375000,-56.1773071289
12302.6923828125,-56.2270736694
12331.0507812500,-56.2614288330
12359.4746093750,-56.2915802002
12387.9638671875,-56.3217353821
12416.5195312500,-56.3488121033
12445.1396484375,-56.3643913269
12473.8408203125,-56.3799819946
12502.5937500000,-56.3955612183
12531.4130859375,-56.4070014954
12560.2988281250,-56.4163703918
12589.2509765625,-56.4257354736
12618.2705078125,-56.4349403381
12647.3701171875,-56.4432220459
12676.5234375000,-56.4514999390
12705.7441406250,-56.4597778320
12735.0312500000,-56.4678306580
12764.3867187500,-56.4757614136
12793.8095703125,-56.4836959839
12823.2998046875,-56.4916229248
12852.8730468750,-56.4995460510
12882.4990234375,-56.5074653625
12912.1943359375,-56.5153846741
12941.9580078125,-56.5261802673
12971.7900390625,-56.5378456116
13001.6914062500,-56.5495071411
13031.6611328125,-56.5648956299
13061.7138671875,-56.5868797302
13091.8222656250,-56.6088562012
13122.0000000000,-56.6308326721
13152.2470703125,-56.6677360535
13182.5634765625,-56.7049217224
13212.9501953125,-56.7421112061
13243.4218750000,-56.7880668640
13273.9492187500,-56.8391914368
13304.5468750000,-56.8903160095
13335.2138671875,-56.9430046082
13365.9531250000,-56.9993553162
13396.7626953125,-57.0557060242
13427.6425781250,-57.1120567322
13458.6093750000,-57.1611137390
13489.6328125000,-57.2101325989
13520.7265625000,-57.2591438293
13551.8935546875,-57.2964706421
13583.1308593750,-57.3292350769
13614.4414062500,-57.3620033264
13645.8388671875,-57.3876914978
13677.2929687500,-57.4052619934
13708.8203125000,-57.4228324890
13740.4199218750,-57.4391326904
13772.0927734375,-57.4513587952
13803.8388671875,-57.4635810852
13835.6572265625,-57.4759750366
13867.5644531250,-57.4933967590
13899.5302734375,-57.5108108521
13931.5693359375,-57.5282249451
13963.6826171875,-57.5531806946
13995.8701171875,-57.5794639587
14028.1318359375,-57.6057434082
14060.4677734375,-57.6353340149
14092.8935546875,-57.6664161682
14125.3789062500,-57.6974792480
14157.9384765625,-57.7275123596
14190.5732421875,-57.7567214966
14223.2841796875,-57.7859344482
14256.0693359375,-57.8127899170
14288.9462890625,-57.8367042542
14321.8837890625,-57.8606071472
14354.8964843750,-57.8829078674
14387.9853515625,-57.9022636414
14421.1503906250,-57.9216194153
14454.3925781250,-57.9402236938
14487.7109375000,-57.9569206238
14521.1220703125,-57.9736289978
14554.5947265625,-57.9898529053
14588.1435546875,-58.0045394897
14621.7705078125,-58.0192260742
14655.4746093750,-58.0335884094
14689.2568359375,-58.0467147827
14723.1328125000,-58.0598487854
14757.0703125000,-58.0732002258
14791.0869140625,-58.0874328613
14825.1806640625,-58.1016654968
14859.3544921875,-58.1172981262
14893.6054687500,-58.1379394531
14927.9365234375,-58.1585845947
14962.3632812500,-58.1822700500
14996.8525390625,-58.2148628235
15031.4208984375,-58.2474517822
15066.0693359375,-58.2845268250
15100.7978515625,-58.3315963745
15135.6064453125,-58.3786697388
15170.5117187500,-58.4303894043
15205.4804687500,-58.4894714355
15240.5302734375,-58.5485534668
15275.6611328125,-58.6097908020
15310.8730468750,-58.6733703613
15346.1650390625,-58.7369499207
15381.5390625000,-58.7967529297
15417.0117187500,-58.8540115356
15452.5488281250,-58.9112358093
15488.1679687500,-58.9560928345
15523.8691406250,-58.9963188171
15559.6533203125,-59.0365447998
15595.5195312500,-59.0564613342
15631.4677734375,-59.0570259094
15667.5166015625,-59.0598602295
15703.6318359375,-59.0613517761
15739.8300781250,-59.0632553101
15776.1113281250,-59.0695114136
15812.4765625000,-59.0702972412
15848.9248046875,-59.0748062134
15885.4755859375,-59.0780677795
15922.0927734375,-59.0792388916
15958.7939453125,-59.0866279602
15995.5800781250,-59.0894927979
16032.4511718750,-59.0905685425
16069.4072265625,-59.0916404724
16106.4482421875,-59.0991821289
16143.5927734375,-59.1201705933
16180.8046875000,-59.1424522400
16218.1025390625,-59.1708946228
16255.4863281250,-59.1993408203
16292.9560546875,-59.2292823792
16330.5126953125,-59.2610473633
16368.1738281250,-59.2928237915
16405.9042968750,-59.3256034851
16443.7207031250,-59.3587265015
16481.6250000000,-59.3918457031
16519.6152343750,-59.4248657227
16557.6953125000,-59.4578895569
16595.8613281250,-59.4898529053
16634.1347656250,-59.5201225281
16672.4765625000,-59.5503807068
16710.9082031250,-59.5766105652
16749.4277343750,-59.6013298035
16788.0371093750,-59.6255455017
16826.7343750000,-59.6444473267
16865.5390625000,-59.6633605957
16904.4160156250,-59.6809577942
16943.3808593750,-59.6970405579
16982.4375000000,-59.7131233215
17021.5820312500,-59.7302474976
17060.8183593750,-59.7475471497
17100.1445312500,-59.7656707764
17139.5820312500,-59.7861213684
17179.0898437500,-59.8065605164
17218.6875000000,-59.8280220032
17258.3789062500,-59.8499565125
17298.1601562500,-59.8715972900
17338.0332031250,-59.8911094666
17378.0000000000,-59.9106216431
17418.0761718750,-59.9270057678
17458.2265625000,-59.9410667419
17498.4687500000,-59.9549255371
17538.8027343750,-59.9643287659
17579.2324218750,-59.9737319946
17619.7519531250,-59.9834861755
17660.3867187500,-59.9935607910
17701.0957031250,-60.0038146973
17741.8984375000,-60.0222320557
17782.7949218750,-60.0406532288
17823.7851562500,-60.0667114258
17864.8691406250,-60.0994606018
17906.0488281250,-60.1330795288
17947.3437500000,-60.1807289124
17988.7148437500,-60.2283554077
18030.1796875000,-60.2813911438
18071.7402343750,-60.3380622864
18113.3964843750,-60.3947944641
18155.1484375000,-60.4518280029
18197.0175781250,-60.5088882446
18238.9628906250,-60.5622940063
18281.0058593750,-60.6142768860
18323.1445312500,-60.6650848389
18365.3808593750,-60.7131309509
18407.7148437500,-60.7611808777
18450.1445312500,-60.8095283508
18492.6953125000,-60.8579330444
18535.3222656250,-60.9068832397
18578.0468750000,-60.9563903809
18620.8710937500,-61.0054054260
18663.7929687500,-61.0508041382
18706.8144531250,-61.0962066650
18749.9355468750,-61.1334762573
18793.1757812500,-61.1680984497
18836.4941406250,-61.1979255676
18879.9140625000,-61.2205734253
18923.4335937500,-61.2428855896
18967.0546875000,-61.2597999573
19010.7734375000,-61.2767143250
19054.6171875000,-61.2957878113
19098.5390625000,-61.3156509399
19142.5625000000,-61.3387489319
19186.6875000000,-61.3664360046
19230.9140625000,-61.3948440552
19275.2421875000,-61.4291267395
19319.6738281250,-61.4634132385
19364.2285156250,-61.4987716675
19408.8632812500,-61.5343475342
19453.6015625000,-61.5675506592
19498.4433593750,-61.5987129211
19543.3886718750,-61.6278038025
19588.4375000000,-61.6513023376
19633.6132812500,-61.6747131348
19678.8691406250,-61.6911087036
19724.2304687500,-61.7075080872
19769.6972656250,-61.7215995789
19815.2675781250,-61.7350006104
19860.9433593750,-61.7497291565
19906.7226562500,-61.7656135559
19952.6328125000,-61.7833328247
19998.6250000000,-61.8050193787
20044.7226562500,-61.8271598816
20090.9277343750,-61.8531951904
20137.2382812500,-61.8792266846
20183.6562500000,-61.9044380188
20230.2031250000,-61.9295806885
20276.8339843750,-61.9507331848
20323.5742187500,-61.9703254700
20370.4218750000,-61.9869232178
20417.3769531250,-62.0009803772
20464.4394531250,-62.0147323608
20511.6113281250,-62.0279693604
20558.9160156250,-62.0424194336
20606.3046875000,-62.0611495972
20653.8046875000,-62.0806579590
20701.4121093750,-62.1097412109
20749.1308593750,-62.1388320923
20796.9589843750,-62.1792755127
20844.8984375000,-62.2204360962
20892.9687500000,-62.2693901062
20941.1289062500,-62.3200645447
20989.4003906250,-62.3725471497
21037.7812500000,-62.4257888794
21086.2753906250,-62.4753303528
21134.8808593750,-62.5224113464
21183.6210937500,-62.5634078979
21232.4511718750,-62.5984764099
21281.3945312500,-62.6284141541
21330.4492187500,-62.6514053345
21379.6171875000,-62.6716499329
21428.8984375000,-62.6868286133
21478.2929687500,-62.7012290955
21527.8261718750,-62.7137222290
21577.4492187500,-62.7265930176
21627.1875000000,-62.7407112122
21677.0390625000,-62.7558403015
21727.0058593750,-62.7752342224
21777.0878906250,-62.7958183289
21827.3105468750,-62.8227691650
21877.6230468750,-62.8505706787
21928.0527343750,-62.8839912415
21978.5996093750,-62.9176101685
22029.2617187500,-62.9527206421
22080.0410156250,-62.9874191284
22130.9355468750,-63.0188598633
22181.9746093750,-63.0497283936
22233.1054687500,-63.0760269165
22284.3535156250,-63.1021385193
22335.7207031250,-63.1269874573
22387.2070312500,-63.1525268555
22438.8105468750,-63.1820030212
22490.5585937500,-63.2132110596
22542.4003906250,-63.2522773743
22594.3632812500,-63.2939414978
22646.4433593750,-63.3449172974
22698.6464843750,-63.3988800049
22750.9667968750,-63.4610595703
22803.4101562500,-63.5254440308
22855.9980468750,-63.5944709778
22908.6835937500,-63.6630058289
22961.4902343750,-63.7308235168
23014.4179687500,-63.7941169739
23067.4667968750,-63.8521537781
23120.6386718750,-63.9024314880
23173.9335937500,-63.9210815430
23227.3769531250,-63.9222145081
23280.9179687500,-63.9265022278
23334.5820312500,-63.9358139038
23388.3710937500,-63.9454345703
23442.2812500000,-63.9462356567
23496.3183593750,-63.9524459839
23550.5039062500,-63.9686889648
23604.7910156250,-63.9776878357
23659.2011718750,-63.9822158813
23713.7363281250,-64.0003128052
23768.3984375000,-64.0048980713
23823.1875000000,-64.0136947632
23878.1015625000,-64.0325393677
23933.1679687500,-64.0356140137
23988.3359375000,-64.0398559570
24043.6308593750,-64.0641098022
24099.0527343750,-64.0653457642
24154.6035156250,-64.0685348511
24210.2812500000,-64.0842285156
24266.1132812500,-64.0909042358
24322.0488281250,-64.1032257080
24378.1132812500,-64.1035842896
24434.3066406250,-64.1124801636
24490.6289062500,-64.1148223877
24547.0820312500,-64.1203460693
24603.6640625000,-64.1244583130
24660.4042968750,-64.1423187256
24717.2480468750,-64.1828079224
24774.2226562500,-64.2307891846
24831.3300781250,-64.2800521851
24888.5683593750,-64.3338775635
24945.9375000000,-64.3867111206
25003.4394531250,-64.4381027222
25061.1015625000,-64.4813842773
25118.8691406250,-64.5200042725
25176.7714843750,-64.5426101685
25234.8046875000,-64.5612106323
25292.9726562500,-64.5672683716
25351.2753906250,-64.5722579956
25409.7402343750,-64.5754241943
25468.3105468750,-64.5837860107
25527.0175781250,-64.5951766968
25585.8593750000,-64.6181488037
25644.8359375000,-64.6441802979
25703.9492187500,-64.6786727905
25763.1972656250,-64.7147827148
25822.6132812500,-64.7528991699
25882.1347656250,-64.7894439697
25941.7949218750,-64.8253021240
26001.5937500000,-64.8572616577
26061.5292968750,-64.8883743286
26121.6015625000,-64.9177932739
26181.8437500000,-64.9467239380
26242.1953125000,-64.9753570557
26302.6835937500,-65.0022125244
26363.3144531250,-65.0274658203
26424.0839843750,-65.0486907959
26484.9921875000,-65.0655059814
26546.0429687500,-65.0793609619
26607.2617187500,-65.0907516479
26668.5937500000,-65.1041870117
26730.0664062500,-65.1236572266
26791.6816406250,-65.1551895142
26853.4375000000,-65.1942596436
26915.3378906250,-65.2570800781
26977.4082031250,-65.3272933960
27039.5937500000,-65.4110488892
27101.9218750000,-65.5001525879
27164.3945312500,-65.5911712646
27227.0097656250,-65.6746292114
27289.7695312500,-65.7488632202
27352.6738281250,-65.8111724854
27415.7539062500,-65.8518981934
27478.9492187500,-65.8831253052
27542.2910156250,-65.8900909424
27605.7773437500,-65.8924407959
27669.4101562500,-65.8930053711
27733.1914062500,-65.8962402344
27797.1171875000,-65.8963928223
27861.2226562500,-65.8987503052
27925.4453125000,-65.9010391235
27989.8144531250,-65.9014434814
28054.3339843750,-65.9098815918
28119.0000000000,-65.9242172241
28183.8164062500,-65.9404373169
28248.8144531250,-65.9590835571
28313.9296875000,-65.9799118042
28379.1953125000,-66.0027160645
28444.6113281250,-66.0343399048
28510.1777343750,-66.0713043213
28575.8964843750,-66.1154403687
28641.7656250000,-66.1666259766
28707.8183593750,-66.2181701660
28773.9921875000,-66.2680740356
28840.3183593750,-66.3081130981
28906.7968750000,-66.3415679932
28973.4296875000,-66.3635711670
29040.2148437500,-66.3789901733
29107.1855468750,-66.3924636841
29174.2812500000,-66.4079666138
29241.5292968750,-66.4333877563
29308.9335937500,-66.4671173096
29376.4921875000,-66.5185546875
29444.2070312500,-66.5833663940
29512.0781250000,-66.6559295654
29580.1386718750,-66.7330703735
29648.3222656250,-66.7345962524
29716.6640625000,-66.7356414795
29785.1621093750,-66.7422103882
29853.8203125000,-66.7532272339
29922.6347656250,-66.7593078613
29991.6406250000,-66.7806777954
30060.7734375000,-66.7911682129
30130.0664062500,-66.8033905029
30199.5175781250,-66.8050537109
30269.1308593750,-66.8264160156
30338.9023437500,-66.8469314575
30408.8359375000,-66.8500061035
30478.9648437500,-66.8662872314
30549.2207031250,-66.8733673096
30619.6386718750,-66.9041290283
30690.2187500000,-66.9045181274
30760.9628906250,-66.9186096191
30831.8691406250,-66.9201278687
30902.9375000000,-66.9210586548
30974.2050781250,-67.0046768188
31045.6035156250,-67.1022949219
31117.1660156250,-67.1116333008
31188.8925781250,-67.1169738770
31260.7851562500,-67.1421737671
31332.8437500000,-67.1553421021
31405.1035156250,-67.2069091797
31477.4941406250,-67.2080307007
31550.0507812500,-67.2202529907
31622.7773437500,-67.3013534546
31695.6699218750,-67.3053970337
31768.7304687500,-67.3090438843
31841.9589843750,-67.3793258667
31915.3925781250,-67.3921890259
31988.9589843750,-67.4277114868
32062.6972656250,-67.4360961914
32136.6035156250,-67.4448394775
32210.6796875000,-67.4598236084
32284.9277343750,-67.5623016357
32359.3828125000,-67.6916275024
32433.9726562500,-67.7752685547
32508.7363281250,-67.7822036743
32583.6718750000,-67.7841186523
32658.7792968750,-67.8009338379
32734.0585937500,-67.8015899658
32809.5156250000,-67.8101043701
32885.1796875000,-67.8302001953
32960.9804687500,-67.8502731323
33036.9570312500,-67.8660659790
33113.1093750000,-67.8783721924
33189.4375000000,-67.8922119141
33265.9414062500,-67.9083862305
33342.6250000000,-67.9175109863
33419.5156250000,-67.9192962646
33496.5507812500,-67.9565811157
33573.7617187500,-68.0095443726
33651.1523437500,-68.0655364990
33728.7226562500,-68.1186752319
33806.4687500000,-68.1228332520
33884.4335937500,-68.1320190430
33962.5390625000,-68.1339416504
34040.8242187500,-68.1708831787
34119.2890625000,-68.1727447510
34197.9375000000,-68.1806106567
34276.7656250000,-68.2193374634
34355.7773437500,-68.2310638428
34435.0078125000,-68.2381820679
34514.3828125000,-68.2686004639
34593.9414062500,-68.2932815552
34673.6835937500,-68.2938995361
34753.6054687500,-68.3099670410
34833.7187500000,-68.3293762207
34914.0507812500,-68.3318939209
34994.5273437500,-68.3379287720
35075.1953125000,-68.3386383057
35156.0429687500,-68.3414688110
35237.0820312500,-68.3477249146
35318.3046875000,-68.3487243652
35399.7148437500,-68.3503417969
35481.3554687500,-68.3553466797
35563.1406250000,-68.3764038086
